Unnamed: 0.1,language,rating,category,text
3923,russian,5.0,smartphones,"товар новый поколение ,  качество фото камера просто слово нет !  
 заряд держать намного предыдущий ,  работать быстро ! 
"
3924,russian,5.0,smartphones,"отличный телефон 
"
3925,russian,5.0,smartphones,"супер ! 
"
3926,russian,5.0,smartphones,"хорошо . 
"
3927,russian,5.0,smartphones,"самый удобный телефон . 
"
3928,kazakh,3.0,smartphones,"дизайн . виснуть сильно ,  камера нечеткий ,  отключаться часто . 
"
3930,russian,1.0,smartphones,"думать ,  к9 быть ,  к8 ... к4 ,  к9 . плохо не бывать . впервые видеть ,  комплект нет наушник . 
"
3931,russian,5.0,smartphones,"удобный . отличный телефон ,  устраивать . 
"
3932,russian,5.0,smartphones,"минус не обнаруживать . чуть-чуть много мегапиксел основной камера ,  супер 
"
3933,russian,5.0,smartphones,"крутой телефон ! купить подарок мама . мама очень довольный ! 
"
3934,russian,5.0,smartphones,"все хороший ! 
"
3935,russian,4.0,smartphones,"ребенок пользоваться процесс учеба хорошо ,  особенно информатика 
"
3936,russian,5.0,smartphones,"очень удобный телефон . 
"
3937,russian,5.0,smartphones,"хороший телефон ,  удобный ,  легкий . муж очень понравиться ! 
"
3938,russian,5.0,smartphones,"очень качественно ! 
"
3939,russian,5.0,smartphones,"все советовать ! очень хороший ,  стильный смартфон ! 
"
3940,russian,5.0,smartphones,"хороший телефон ,  плохо наушник ,  отлично ! доча нравиться 
"
3942,russian,4.0,smartphones,"телефон ,  принцип ,  хороший ,  дизайн тоже . удобно держать . 
"
3943,russian,5.0,smartphones,"спасибо доставка . самсунг j2 простой ,  удобный ,  понравиться . 
"
3944,russian,5.0,smartphones,"очень удобный ,  хороший телефон . качество супер устраивать 
"
3945,russian,5.0,smartphones,"целое нормально ,  хороший телефон . спасибо курьер ,  очень вежливый зарядка короткий ,  нет наушник 
"
3946,russian,5.0,smartphones,"хорошо ,  удобно . все понравиться ! 
"
3947,russian,5.0,smartphones,"хороший товар 
"
3948,russian,5.0,smartphones,"смартфон очень понравиться ,  цвет супер . советовать . привозить быстро . 
"
3949,russian,5.0,smartphones,"очень хороший телефон ,  все понравиться . 
"
3950,russian,5.0,smartphones,"телефон хороший ,  работать . спасибо огромный . 
"
3951,russian,5.0,smartphones,"хороший телефон ,  купить подарок 
"
3953,russian,5.0,smartphones,"телефон очень удобный . зарядка держать весь день . 
"
3954,russian,5.0,smartphones,"отличный качество ,  упаковывать хорошо ,  целый порядок 
"
3955,russian,4.0,smartphones,"телефон хороший ,  сын нравиться . мы цвет перепутывать привозить вместо серый темно - лавандовый . сын понравиться ,  оставлять ,  спасибо 
"
3956,russian,4.0,smartphones,"самый доступный свой класс бренд . вполне устраивать . качество показывать время . слабый фонарик . характеристика проверять испытывать не доводиться . 
"
3957,russian,5.0,smartphones,"отлично работать ,  спасибо 
"
3958,russian,5.0,smartphones,"классный . 
"
3959,russian,5.0,smartphones,"отличный качество . 
"
3960,russian,5.0,smartphones,"хороший качество 
"
3961,russian,4.0,smartphones,"телефон хороший ,  понравиться нет наушник комплект 
"
3962,russian,5.0,smartphones,"отлично ! покупать подарок . отличный телефон 
"
3963,russian,5.0,smartphones,"понравиться телефон . очень удобный ,  не зависать . хороший телефон 
"
3964,russian,5.0,smartphones,"очень удобный ,  покупать ребенок 
"
3965,russian,5.0,smartphones,"хороший камера ,  удобный ,  ребенок довольный 
"
3966,russian,1.0,smartphones,"маленький ,  удобный .  1 )  экран мутный . 
 2 )  корпус слабый . 
 3 )  не побочный телефон . 
 4 )  цена оправдывать телефон . 
"
3967,russian,5.0,smartphones,"товар отличный . дочь довольный подарок . 
"
3968,kazakh,5.0,smartphones,"бағасына тұрарлық телефон . 
"
3969,russian,5.0,smartphones,"нормальный телефон ,  летать . отсутствие защитный стекло чехол . 
"
3970,russian,5.0,smartphones,"хороший телефон летать ! шустрый . экран хороший ,  чувствительный . 
 звук хороший . камера не супер ,  вполне нормальный . автоматический уровень подсветка экран срабатывать неправильно  –  слишком темный ,  мочь ,  калибровка ,  не находить 
"
3971,russian,2.0,smartphones,"зависать ,  гудок слишком тихо выходить . huawei y5 быть ,  не 2017 ,
"
3972,russian,5.0,smartphones,"привыкать пользоваться самсунг . взять сын хуавей . приятно удивлять цена . размер сам телефон достаточно большой . удобный экран . задний панель ребристый ,  именно поэтому удобно держать рука . очень удобный интерфейс . реально похожий самсунг . большой память . яркий фото . камера оба очень удобный . общий ,  мы очень понравиться . очень быстро греться зарядный устройство . 
"
3974,russian,5.0,smartphones,"отличный телефон . единственный минус  –  камера слабый ,  цвет не красочный . 
"
3975,russian,4.0,smartphones,"телефон целое неплохой ,  удобный ,  легкий . сенсор реагировать ,  такой цена вполне нормальный смартфон солнцезащитный очки  « полароид »  вообще не видно экран ,  сплошной темнота ,  минус ! 
"
3976,russian,5.0,smartphones,"функция удобный т . п . очень энергичный смартфон ,  летать ,  минус не замечаться . довольный ! 
"
3977,russian,3.0,smartphones,"деньги нормально . хорошо ,  память 15 гб . хватать . камера не очень . интернет подтормаживать . 
"
3978,russian,5.0,smartphones,"внук очень довольный ! яркий ,  удобный ,  батарея очень долго держаться ! 
"
3979,russian,5.0,smartphones,"спасибо каспи банка магазин  "" мечта ""  телефон очень хороший ,  45 тысяча тенге владелец данный аппарат получать современный мобильный гаджет возможность выходить интернет высокий скорость ,  снимать качественный фото ,  использовать различный приложение многий другой . рука лежать очень хорошо . главный плюс  –  батарея ,  оперативный память ,  красивый дизайн .  1 . скромный производительность  ( для рутинный задача пойти  –  позвонить ,  поработать браузер ,  посидеть соц . сеть ) . 
 2 . не очень громкий звук . 
"
3980,russian,4.0,smartphones,"телефон хороший вид ,  удобный обращение ,  не тормозить . купить подарок папа ,  ютуб смотреть . соц . сеть сидеть можно . камера не очень ,  конечно ,  отвыкать уже ,  не 8 мегапиксел ,  много . 
"
3982,kazakh,5.0,smartphones,"жақсы телефон ,  4g ұстайды . камерас сапал ,  өз бағасына сай . батарея сипаттамсын сəйкес келмейді 
"
3983,russian,5.0,smartphones,"аккумулятор слабый ,  быстро садиться ! 
"
3984,russian,4.0,smartphones,"качество 4 плюс ,  оправдывать цена . брать подарок ,  понравиться очень . немного подводить батарея  –  хватать сутки включать интернет . 
"
3985,russian,5.0,smartphones,"мой брат очень сильно понравиться телефон 
"
3986,russian,3.0,smartphones,"игра не играть ,  главное связь ,  звук функционал . аппарат всякий лишний настройка . лишний субъективный взгляд . потратить деньги не стоить . основной динамик менее слышный ,  сравнивать сяоми редми 4х ,  хуавей заметно слышно шумный место . датчик освещение нет ,  температурный режим экран вручную . долго заряжаться батарея  –  3 , 5 - 4 час ,  слабый микрофон ,  слабо держать связь . батарея несъемный . 
"
3987,russian,4.0,smartphones,"телефон очень хороший ,  купить подарок сестра . не видеть никакой проблема ,  спасибо все 
"
3989,russian,5.0,smartphones,"все понравиться . интернет быстрый 
"
3990,russian,5.0,smartphones,"советовать телефон понравиться . удобный ,  дизайн хороший . камера нравиться нет наушник комплект . остальное ока ! 
"
3991,russian,5.0,smartphones,"взять золотистый серый цвет ,  очень понравиться мама папа . спасибо каспи банка магазин fora телефон супер ,  советовать ,  бюджетный ,  работать быстро . еще кнопочка ,  сразу фонарик включать 
"
3992,russian,5.0,smartphones,"купить недавно . хороший телефон ,  шустрый ,  сравнение самсунг 
"
3993,russian,4.0,smartphones,"бюджетный телефон камера не камера 
"
3994,russian,4.0,smartphones,"целое понравиться . быстрый ,  память достаточно ,  заряд батарея хватать надолго . корпус удобный ,  тоненький ,  красивый . цена приемлемый не понравиться качество фотография . фотография получаться бледненький . приходиться фотографирование редактировать ,  добавлять насыщенность . 
"
3995,russian,5.0,smartphones,"понравиться весь ,  хороший ,  цена нормально . 
"
3996,russian,5.0,smartphones,"пользоваться два неделя . нравиться . нравиться . удобно держать рука нет 
"
3997,russian,5.0,smartphones,"понравиться весь ,  классный телефон . камера хороший ,  вообще хороший телефон ,  не пожалеть ,  взять именно он . 
"
3998,russian,5.0,smartphones,"классный телефон ! 
"
3999,russian,5.0,smartphones,"не дорого хороший телефон . 
 каспи ,  большой спасибо ,  выручать . купить сын ,  довольный 100 %  не знать ,  отлично . 
"
4000,russian,5.0,smartphones,"удобный использование ,  тонкий ,  не зависать ,  хороший камера ,  цена качество соответствовать . 
"
4001,russian,5.0,smartphones,"нравиться huawei ,  не первый . 
"
4002,kazakh,5.0,smartphones,"каспи магазинг рахмет бәрі жақсы ,  заряд жақсы ұстайды . керемет телефон ,  ризамын 
"
4003,russian,4.0,smartphones,"нравиться не давно . ока . батарея ,  первый очередь ,  держать заряд очень хорошо . ока 
"
4004,russian,5.0,smartphones,"отличный аппарат . каспи банк молодец 
"
4005,russian,5.0,smartphones,"чуть-чуть медленно ,  другой телефон сегмент дорого . купить чисто телефон настройка специалист магазин . настраивать сам ,  просто . функция тот же ,  яркий экран . телефон довольный . 
"
4007,russian,5.0,smartphones,"хороший телефон ,  удобный ,  отлично работать 
"
4009,kazakh,5.0,smartphones,"жақсы телефон . қызыма ұнады . 
"
4010,russian,4.0,smartphones,"хороший свой цена ,  отлично работать 
"
4011,russian,5.0,smartphones,"хороший телефон ,  брать подросток ,  оценивать . забавный удобный функция . хороший скорость работа . приложение  "" билайн ""  обнаруживать ,  4g не поддерживаться ,  хотя заявлять . 
"
4012,russian,1.0,smartphones,"не понравиться телефон . 
"
4014,russian,5.0,smartphones,"просто отлично ,  думать 8 гб ,  не 16 
"
4015,kazakh,5.0,smartphones,"бұл телефон өте керемет ,  әрі қолжетімді . интернет 4g ұстайды . 
"
4016,kazakh,5.0,smartphones,"бәрі жақсы ,  өз бағасына татида 
"
4017,russian,5.0,smartphones,"купить сын подарок . очень понравиться телефон . доставлять быстро товар дома ,  бесплатно ,  очень радовать . жаль ,  наушник нет 
"
4018,russian,5.0,smartphones,"очень быстро вежливо 
"
4020,russian,5.0,smartphones,"отличный телефон . 
"
4021,russian,5.0,smartphones,"цена очень хороший качественно собранный смартфон ,  все очень довольный . 
"
4022,russian,4.0,smartphones,"хороший телефон 
"
4023,russian,5.0,smartphones,"телефон хороший . деньги очень хороший . 
"
4024,russian,4.0,smartphones,"хороший телефон . купить подарок папа . понравиться 
"
4025,russian,5.0,smartphones,"работать ! ребенок довольный ! 
"
4026,russian,5.0,smartphones,"все устраивать 
"
4027,russian,5.0,smartphones,"хороший телефон ,  бюджетный вариант ,  все устраивать . купить второй ,  батарея садиться быстро ,  ожидаться ,  остальное все хороший . рука удобно держать работать ,  рекомендовать все 
"
4029,russian,5.0,smartphones,"телефон понравиться ,  мало уступать самсунг . 
"
4030,russian,5.0,smartphones,"телефон супер ,  брать второй телефон шустрый . камера яркий . заряд держать хорошо . сеть просто летать 
"
4031,russian,4.0,smartphones,"нормальный телефон удобный телефон ,  нормально . наушник нет . батарея быстро нагреваться 
"
4032,russian,5.0,smartphones,"нормально наушники комплект не идти . плохо 
"
4034,russian,5.0,smartphones,"телефон хороший ,  удобный . заряд держать пользоваться мало неделя ,  минус не видеть 
"
4035,russian,5.0,smartphones,"хороший соотношение цена - качество . нравиться . 
"
4036,russian,5.0,smartphones,"хорошо ,  ожидать . классный телефон . хороший камера ,  быстрый интернет . 
"
4037,russian,4.0,smartphones,"цена возможность нет претензия 
"
4038,russian,5.0,smartphones,"покупать муж брат ,  взять 2 одинаковый ,  оставаться очень довольный . телефон просто супер . интернет не тормозить ,  не подвисать . заряд держать отлично . рекомендовать покупка . минус нет 
"
4039,russian,5.0,smartphones,"отличный телефон ,  цена качество приемлемый . хороший камера . 
"
4042,russian,4.0,smartphones,"общий неплохой смартфон ,  удобный недорогой . неплохой интерфейс ,  работать достаточно быстро ,  цена приемлемый . экран не раскрываться максимальный точка видеообзор . 
"
4043,russian,5.0,smartphones,"такой цена товар очень хороший ! выгодный приобретение ,  не жалеть . камера ,  говорить ,  плохой ,  очень ничего ! 
"
4044,russian,5.0,smartphones,"телефон класс ,  нравиться 
"
4045,russian,5.0,smartphones,"все понравиться 
"
4046,russian,5.0,smartphones,"такой цена такой услуга купить выгодно довольный свой покупка . отлично 
"
4047,russian,5.0,smartphones,"хороший телефон ,  удобный ,  свой цена отличный телефон 
"
4048,russian,5.0,smartphones,"телефон хороший ,  никакой нарекание нет 
"
4049,russian,5.0,smartphones,"понравиться телефон ,  очень удобный . 
"
4050,russian,5.0,smartphones,"отличный телефон ,  брать отец ,  довольный 
"
4051,russian,5.0,smartphones,"достойный телефон свой деньги 
"
4052,russian,4.0,smartphones,"очень хороший сотовый телефон . рекомендовать . спасибо каспи банка ! 
"
4053,russian,5.0,smartphones,"отличный телефон . не первый покупать huawei ,  все довольный . сильно подорожать буквально год . видимо вырастать спрос ,  подниматься цена . 
"
4054,russian,5.0,smartphones,"хороший ,  не разбирать ,  нравиться . быть надеяться ,  прослужить долго качественно . 
"
4055,russian,5.0,smartphones,"отличный бюджетный телефон хороший батарея ,  шустрый . камера 
"
4056,russian,1.0,smartphones,"товар не очень ,  дорогой . 
"
4057,russian,5.0,smartphones,"очень хороший смартфон ! 
"
4058,russian,4.0,smartphones,"цена ,  простота использование ,  минимум глюк . удобный обращение ,  выполнять тот функция ,  известный брендовый телефон ,  цена ниже нанесение защитный пленка не отвечать сенсор ,  частность клавиша  "" пробел "" . приходиться стучать сильно . y3 такой не замечать 
"
4060,russian,4.0,smartphones,"устраивать 
"
4061,russian,5.0,smartphones,"отличный товар 
"
4062,russian,4.0,smartphones,"нормально ,  работать . )
"
4063,russian,5.0,smartphones,"хороший телефон 
"
4064,russian,4.0,smartphones,"товар нормальный ,  понравиться 
"
4065,russian,5.0,smartphones,"хороший обслуживание хороший магазин мечта ! все ! 
"
4066,russian,5.0,smartphones,"удобный ,  легкий . 
"
4067,russian,5.0,smartphones,"товар качественный . huawei бренд держать ,  советовать телефон покупка брать мама день рождение недорогой ,  приемлемый телефон . цена - качество ,  характеристика соответствовать заводской ,  мама понравиться экран небольшой ,  старик самый раз . модуль связь интернет быстрый устойчивый ,  4g ловить 5 балл . не понравиться ,  камера снимать плохо  –  фото ,  видео . маленький значок кнопка управление 
"
4068,russian,5.0,smartphones,"телефон очень хороший ,  удобный . камера хороший . оценка 5+ 
"
4070,russian,4.0,smartphones,"купить сын ,  восторг ,  спасибо 
"
4071,russian,5.0,smartphones,"хороший бренд ,  самый удачный стильный модель свой ценовой сегмент . купить мама ,  довольный 
"
4072,russian,5.0,smartphones,"хороший телефон ,  понравиться 
"
4073,russian,5.0,smartphones,"отличный телефон 
"
4074,russian,5.0,smartphones,"работать минус не видеть 
"
4075,russian,5.0,smartphones,"хватать функция ,  ребенок понравиться . летать порхать .  :-)
"
4077,russian,5.0,smartphones,"телефон хороший ,  очень нравиться ,  батарея 3 сутки хватать 
"
4078,russian,4.0,smartphones,"телефон нормальный ,  цена соответствовать качество . программа removr demo сразу удалять ,  из-за смартфон тупить . 
"
4079,russian,5.0,smartphones,"красивый ,  нравиться . телефон очень нежный ,  легкий ,  батарея держаться нормально . 
"
4080,russian,5.0,smartphones,"работать ,  сервис отличный ,  спасибо вы . 
"
4081,russian,5.0,smartphones,"супер . 
"
4082,russian,5.0,smartphones,"очень рад покупка ! телефон приобретать качество подарок мама ! удивлять ,  обмениваться файл айфон . рекомендовать ! 
"
4083,russian,5.0,smartphones,"телефон довольный . все нравиться 
"
4085,russian,5.0,smartphones,"купить день рождение мама . просто супер . понравиться дизайн ,  функция хороший . мама очень понравиться . 
"
4087,russian,5.0,smartphones,"очень понравиться . камера вообще супер снимать 
"
4088,russian,5.0,smartphones,"очень удобный пользование ,  функция хороший ,  размер телефон отличный ,  камера супер ,  заряд батарея хватать день . все рекомендовать 
"
4089,russian,5.0,smartphones,"рекомендовать все ! очень хороший телефон . камера звук устраивать . экран безграничный . новый телефон ,  сказать ,  2019 год выпуск . брать ,  не пожалеть ! полностью соответствовать характеристика . 
"
4090,russian,5.0,smartphones,"соответствовать описание . очень понравиться 
"
4091,kazakh,5.0,smartphones,"жақсы телефон . қызыма алда сыйлыққа . ұнады . течь құлаққап жоқ . рахмет ! 
"
4092,russian,5.0,smartphones,"очень классный телефон ,  нет слово ,  заряд держать отлично ,  наушник нет 
"
4093,russian,5.0,smartphones,"телефон брать дочка . нравиться . камера неплохой ,  заряд хватать надолго . легкий ,  сидеть рука . 
"
4094,russian,3.0,smartphones,"камера отличный . динамик супер . разговор экран не гаснуть ,  окно открываться ,  время разговор приходиться сам нажимать . часто виснуть . 
"
4095,russian,3.0,smartphones,"бюджетный телефон ,  общий неплохой ,  пользоваться сам заряд надолго не хватать ,  динамик снизу слышимость не очень 
"
4096,russian,5.0,smartphones,"понравиться память ,  скорость ,  качество камера . все супер 
"
4097,russian,5.0,smartphones,"телефон хороший ,  сын понравиться . весь советовать . недорогой ,  удобный . наушник нету 
"
4098,russian,5.0,smartphones,"товар просто супер . 
"
4099,russian,5.0,smartphones,"устраивать . недорого . батарея держаться долго . мороз работать проблема . телефон очень качественный ,  понравиться . ничто ни плохой другой наворотить телефон . цвет супер . 
"
4100,russian,5.0,smartphones,"отличный телефон 
"
4101,russian,4.0,smartphones,"хороший телефон ,  удобный использование . зарядка хватать надолго . 
"
4102,russian,4.0,smartphones,"подарок мама .  
 качество товар удивлять такой деньги очень хороший .  
 рад такой деньги купить память хороший ,  батарея . 
"
4103,russian,5.0,smartphones,"отличный 
"
4104,russian,5.0,smartphones,"хороший телефон . необходимый функция . брать ребенок . дочь счастливый ,  снимать свой  "" лайка "")
"
4107,russian,5.0,smartphones,"хороший телефон . 
"
4108,russian,5.0,smartphones,"отличный смартфон отличный цена ,  хороший камера . 
"
4109,russian,5.0,smartphones,"отличный телефон . 
"
4110,kazakh,5.0,smartphones,"жақсы телефон . 
"
4111,russian,5.0,smartphones,"телефон супер ,  быстрый 
"
4112,russian,5.0,smartphones,"телефон супер . функция распознавание лицо ,  батарея держать заряд . классный ,  стильный дизайн . суперская камера . ребенок довольный . удобно держать рука ,  не  "" лопата "" . 
"
4114,russian,4.0,smartphones,"очень хороший . 
"
4115,russian,4.0,smartphones,"хороший ,  аккуратный телефон батарея держать заряд день 
"
4116,russian,5.0,smartphones,"хороший телефон ,  шуршать ,  мало размер ,  3 . спасибо каспи служба доставка ,  вежливый обслуживание ,  быть заказывать 
"
4117,russian,5.0,smartphones,"супер ! очень хороший цена . быть еще покупать 
"
4119,russian,5.0,smartphones,"очень хороший . удобный . весь советовать 
"
4120,russian,4.0,smartphones,"хороший телефон 
"
4121,russian,5.0,smartphones,"отличный телефон . 
"
4122,russian,5.0,smartphones,"устраивать 
"
4123,russian,4.0,smartphones,"телефон хороший . не оказываться наушник . 
"
4124,russian,5.0,smartphones,"телефон компактный ,  удобный ,  шустрый . понравиться . спасибо kaspi жұма скидка рассрочка . i love кaspi . 
"
4125,russian,5.0,smartphones,"второй брать . супер ! 
"
4126,russian,4.0,smartphones,"брать внук ,  довольный 
"
4127,russian,5.0,smartphones,"удобно быстро все порядок 
"
4128,kazakh,5.0,smartphones,"жақсы телефон . 
"
4129,russian,5.0,smartphones,"многофункциональный телефон ! 
"
4130,russian,5.0,smartphones,"спасибо kaspi . kz ! сидеть писать телефон . телефон очень понравиться .  
 наш семья третий y5 ,  сначала внук купить ,  дочь взять себя ,  не оставаться сторона .  
 взять цветок :  черный ,  синий коричневый я .  
 действительно ,  цена качество превосходить ожидание . 
"
4131,russian,5.0,smartphones,"хороший телефон доступный цена . быстрый доставка ,  рекомендовать 
"
4132,russian,5.0,smartphones,"очень хороший телефон ,  очень быстрый . тянуть тяжелый игра . понравиться . 
"
4133,russian,5.0,smartphones,"очень удобно классный телефон ,  просто супер ,  отличный наушник не 
"
4134,russian,5.0,smartphones,"отлично ! дочь довольный . телефон показывать хороший сторона . батарея держать заряд двое сутки ,  постоянно работать интернет . качество фото радовать . 
"
4135,russian,5.0,smartphones,"хороший телефон . удобный . камера хороший . советовать купить . спасибо каспи . нет наушник . 
"
4136,russian,5.0,smartphones,"купить подарок мама . цена качество ,  простота эксплуатация ,  дизайн устраивать . телефон месяц работа . таковой нет . 
"
4137,russian,5.0,smartphones,"понравиться ,  экран одевать защитный пленка . неожиданно ,  приятный . телефон целое хороший  ( цена - качество ),  товар довольный . доставка сначала один дата ,  перенести 3 день ,  затем еще 2 день . итог забирать . 
"
4138,kazakh,5.0,smartphones,"жақсы телефон ,  ыңғайлы ,  жеңіл ,  жылда 
"
4139,russian,5.0,smartphones,"кстати ,  цена такой вкусный ,  приемлемый ! успевать купить ! добрый вечер ! huawei y5 2019 купить мама подарок ! мама довольный ,  пользоваться ,  телефон очень красивый удобный ,  камера работать хорошо . сзади панель закрывать чехол желтый цвет . минус не видеть ,  хотеть ,  минус не быть . 
"
4140,russian,5.0,smartphones,"отличный телефон . шустрый ,  заряд батарея надолго хватать . купить ребенок довольный . 
"
4141,russian,5.0,smartphones,"очень нравиться телефон ,  цена приемлемый . спасибо каспи магазин 
"
4142,russian,5.0,smartphones,"купить муж день рождение . очень понравиться ,  особенно то ,  четко фотографировать . 
"
4144,russian,5.0,smartphones,"супер ! восторг ! 
"
4145,russian,5.0,smartphones,"звук очень хороший ! самсунг а10 ,  модель покупать брат ! очень удобный ! распознавание лицо надо ! сумма стоить покупать 
"
4146,kazakh,5.0,smartphones,"рахмет ! 
"
4147,russian,5.0,smartphones,"очень хороший телефон цена . симпатичный ,  легкий . спасибо покупка . единственный ,  нет наушник . 
"
4148,russian,5.0,smartphones,"телефон очень хороший 
"
4149,russian,5.0,smartphones,"функция работать отлично ,  лично понравиться . 
"
4150,russian,5.0,smartphones,"такой цена отличный вариант ! функция распознавание лицо ,  хороший экран ,  тыльный сторона кожа не скользить не оставлять пятно ! 
"
4151,russian,5.0,smartphones,"стоить свой деньги 
"
4152,russian,4.0,smartphones,"маленький удобный смартфон ,  задний крышка кожа строчка придавать дорогой вид . аппарат  ( как понятно характеристика )  звонок просмотр интернет - контент не игра супер фото / видео съемка . тот ,  кто нужный простой  "" звонилка ""  самый единственный недостаток нет сканер отпечаток палец 
"
4153,russian,1.0,smartphones,"обман высокий уровень . камера не соответствовать заявлять ,  не дорабатывать прошивка . необоснованно дорогой деньги ,  производительность минимальный . купить oneplus 7 pro ! очень пожалеть покупка . 
"
4154,russian,5.0,smartphones,"телефон крутой ,  отличный камерафон 
"
4155,russian,5.0,smartphones,"телефон супер ,  камера хороший . батарейка заряжаться 100 %  минута 40 ,  держаться 2 день . общий ,  все довольный . фото темнота 5 5 . цена немного кусаться ,  стоять . 
"
4156,russian,5.0,smartphones,"спасибо каспи магазин ,  быстро оформлять доставлять . крутой телефон хороший камера ,  фотография очень классный . 
"
4157,russian,5.0,smartphones,"телефон хороший ,  камера оправдывать ожидание 
"
4158,russian,5.0,smartphones,"понравиться супер камера . отличный дисплей защита царапина . не сильно греться корпус один рука держать неудобно . заряд активный использование хватать сутки 
"
4159,russian,5.0,smartphones,"фотокамера классный передний камера немного искажать качество видео 
"
4160,russian,5.0,smartphones,"еще прописывать программа штуковина ,  который телефон ,  мега круто . удивлять . не передавать слово ,  ощущение ,  пользоваться этот телефон . простой ,  время наворотить ,  фото профи . все он радовать я . крутой телефон . нет претензия . 
"
4161,russian,5.0,smartphones,"отличный аппарат . 
"
4162,russian,5.0,smartphones,"телефон супер . айфон ,  качество фото не очень . работа нужный качество фото макросъемка ,  телефон снимать четко ,  селфи камера огонь ,  айфон рядом не стоять . 
"
4163,russian,5.0,smartphones,"камера супер 
"
4164,russian,5.0,smartphones,"камера отличный . правда ,  сделать фото нужно уделять несколько минута настройка зависимость то ,  какой фото хотеть сделать . то ,  не разбираться хотя начальный стадия ,  приходиться трудновато . разбираться можно . 
 батарейка хватать надолго ,  заряжаться очень быстро . 
 телефон летать ,  первый день заполнять отказ игра файл ,  приложение ,  оперативность работа не повлиять .  
 переживать из-за динамик ,  зря . круто . не стерео ,  остальной плюс лихва перекрывать факт . встроенный динамик дисплей работать ура . немного вибрировать ,  не бесить . наушники . купить адаптер миниджек подключать свой старый наушники ,  зарабатывать очень хорошо . чехол не очень . купить другой ,  порядок . 
"
4165,russian,5.0,smartphones,"шикарный телефон . очень быстрый ,  стильный ,  умный ! камера просто космос ! 
"
4166,russian,3.0,smartphones,"сначала понравиться камера ! обновление камера становиться плохой работать ,  два месяц начинать зависать . ожидать больший ,  честно ,  такой деньги . не стоить этот деньги . использовать телефон 60 %  мощность . 
"
4167,russian,5.0,smartphones,"камера вообще супер ,  нравиться 
"
4168,russian,5.0,smartphones,"супер ! большой объем память отличный камера ! очень довольный телефон 
"
4169,russian,5.0,smartphones,"рекомендовать то ,  кто важный качество фото . реально крутой фотоаппарат телефон )  камера . делать снимок ,  просто вызывать щенячий восторг мой супруга . брать не себя ,  именно она . не знать ,  связанный ,  все-таки не держать заряд батарея целый день интенсивный использование . заряжаться свой родной зарядка 100 %  очень быстро . 
"
4170,russian,5.0,smartphones,"отлично . очень удобный ,  довольный . продажа нет чехол защитный стекло . мелодия самсунг . 
"
4171,russian,5.0,smartphones,"отличный телефон ! 
"
4172,russian,5.0,smartphones,"телефон очень хороший 
"
4173,russian,5.0,smartphones,"шикарный камерофон ! удобный ,  стильный ,  быстрый умный ! функция ,  подсчет калория . )  отлично держать заряд ,  два сутки . пользоваться айфон ,  не пожалеть ,  переходить бренд . 
"
4174,russian,5.0,smartphones,"топ ,  стоять свой деньги ,  фотография бесить . дизайн ,  по-моему ,  интересно ,  mate 30 . 
"
4175,russian,5.0,smartphones,"все радовать ,  попользоваться ,  далеко видно 
"
4176,russian,5.0,smartphones,"хороший телефон . 
"
4177,russian,5.0,smartphones,"шикарный смартфон 
"
4178,russian,5.0,smartphones,"отличный смартфон ,  особенно камера супер ! 
"
4179,russian,5.0,smartphones,"отличный смартфон ,  функционировать ,  батарейка держать день активный использование ,  быстрый зарядка радовать . 
"
4180,russian,5.0,smartphones,"хороший телефон ,  жена довольный . 
"
4181,russian,5.0,smartphones,"отличный экран . супер возможность . взять муж подарок ,  восторг . отличный качество фото ночь ,  день ! масса место . все рекомендовать ! 
"
4182,russian,5.0,smartphones,"хороший телефон цена 
"
4183,russian,5.0,smartphones,"очень довольный ,  камера супер ,  автономность отличный ,  шустрый ,  качество связь вполне себе . 
"
4184,russian,5.0,smartphones,"отличный телефон ,  соотношение цена качество разумный ! купить телефон из-за камера ,  просто потрясать качество смартфон ! удобный использование ,  интересный дизайн ,  отличный батарея 
"
4185,russian,5.0,smartphones,"отличный камерафон ,  фото высоко всякий похвала 
"
4186,russian,5.0,smartphones,"все советовать классный телефон . понравиться ,  плохой не видеть 
"
4187,russian,5.0,smartphones,"аппарат космос ,  ни капля не пожелеть ,  взять он . 
"
4188,russian,5.0,smartphones,"покупать подарок ,  жена нравиться . 
 отличный камера ,  стильный дизайн ,  работать шустро должный 
"
4189,russian,5.0,smartphones,"очень удобный ,  понравиться ! батарея держать заряд . 
"
4190,kazakh,5.0,smartphones,"телефон өте керемет ,  балам қатты ұнады 
"
4191,russian,5.0,smartphones,"рано работать компания самсунгга ,  поэтому знать ,  покупать )  хороший телефон . интересовать технический характеристика смартфон . поэтому камера звук вполне устраивать . не ожидать китаец такой аппарат . отдельно хотеть отмечать дисплей . очень сочный картинка ,  диагональ 5.99 дюйм . несмотря свой размер ,  очень удобный использование правый рука . note8 ,  поэтому искать альтернатива дисплей . сравнение покупка oneplus 6 ,  note 8 ,  sg8 sg9 . oneplus предлагать тот технический характеристика ,  большой деньги . note 8 слишком большой предыдущий владение ,  староватый . sg8 лежать рука удобно ,  маленький ,  plus версия не нравиться вообще . sg9  –  ценник задирать . то же ,  samsung слабый стекло ,  процессор exynos не нравиться . не зря usa версия стоять snapdragon . устраивать . 
"
